index,target,actual,predicted,abs_error,percent_error
278,Melt(K),850.0,850.2632970630539,0.26329706305386935,0.030976125065161064
279,Melt(K),846.0,845.8397229763423,0.1602770236577271,0.018945274664033916
280,Melt(K),831.0,831.7821082771259,0.7821082771258716,0.09411651950973172
281,Melt(K),830.0,831.9177464197545,1.9177464197545078,0.231053785512591
282,Melt(K),800.0,800.5951243338237,0.5951243338237191,0.07439054172796479
283,Melt(K),760.0,760.2647575219032,0.26475752190322055,0.034836516039897396
284,Melt(K),751.0,748.2560974347919,2.7439025652081455,0.3653665200010841
285,Melt(K),684.0,683.8556574872124,0.14434251278760257,0.021102706547895082
286,Melt(K),666.0,666.4587274517268,0.4587274517267588,0.06887799575476848
287,Melt(K),667.0,668.7137016478314,1.7137016478313853,0.256926783782816
288,Melt(K),679.0,678.4036019606349,0.5963980393651127,0.08783476279309452
289,Melt(K),711.0,712.2203260209976,1.2203260209976179,0.17163516469727372
290,Melt(K),1021.0,1019.1188315561471,1.8811684438528573,0.18424764386413864
291,Melt(K),928.0,930.0087817477956,2.008781747795638,0.21646355040901247
292,Melt(K),867.0,867.5979730928238,0.5979730928238496,0.0689703682611129
293,Melt(K),850.0,850.8758045314726,0.8758045314725678,0.10303582723206667
294,Melt(K),843.0,841.5244690688598,1.475530931140156,0.1750333251649056
295,Melt(K),846.0,845.702830142457,0.2971698575430537,0.03512646070248857
296,Melt(K),849.0,849.2521000588589,0.2521000588589004,0.029693764294334523
297,Melt(K),850.0,849.9797290882004,0.020270911799570968,0.002384813152890699
298,Melt(K),853.0,851.9064415044755,1.0935584955244622,0.128201464891496
299,Melt(K),853.0,851.3486094867453,1.6513905132546824,0.19359794997124039
300,Melt(K),850.0,851.0017505894109,1.0017505894109036,0.11785301051892969
301,Melt(K),844.0,841.9027721244183,2.097227875581666,0.24848671511631085
302,Melt(K),841.0,841.2407603347709,0.2407603347709255,0.0286278638253181
303,Melt(K),837.0,836.4675574732737,0.5324425267262995,0.0636132051046952
304,Melt(K),830.0,831.2650547658009,1.265054765800869,0.15241623684347802
305,Melt(K),824.0,826.2253777641813,2.225377764181303,0.2700701170122937
306,Melt(K),819.0,817.8525239665728,1.1474760334272105,0.14010696378842602
307,Melt(K),822.0,819.7692032263619,2.230796773638076,0.2713864688124177
308,Melt(K),829.0,829.5071452534032,0.5071452534032233,0.061175543233199355
309,Melt(K),836.0,835.9172451926505,0.08275480734948815,0.009898900400656465
310,Melt(K),839.0,836.5333245590491,2.466675440950894,0.29400184039939103
311,Melt(K),850.0,850.2215120896182,0.22151208961815883,0.02606024583743042
312,Melt(K),1024.0,1024.02520510991,0.025205109910075407,0.0024614365146557993
313,Melt(K),996.0,994.5952284090837,1.4047715909163117,0.14104132438918776
314,Melt(K),950.0,949.6470884245747,0.3529115754253098,0.037148586886874675
315,Melt(K),841.0,840.0919490795827,0.9080509204172813,0.10797276104842808
316,Melt(K),846.0,846.7413273629114,0.7413273629114201,0.08762734786186988
317,Melt(K),810.0,809.3926557432932,0.6073442567068241,0.07498077243294116
318,Melt(K),614.0,667.7598615397607,53.759861539760664,8.755677775205305
319,Melt(K),622.0,694.9072719452129,72.90727194521287,11.721426357751247
320,Melt(K),662.0,671.1744961416532,9.174496141653208,1.3858755500986697
321,Melt(K),699.0,700.3655129074831,1.3655129074830938,0.19535234727941228
322,Melt(K),737.0,737.5763880044589,0.5763880044588632,0.07820732760635853
323,Melt(K),783.0,781.9231457824769,1.0768542175230778,0.13752927426859213
324,Melt(K),807.0,814.5431241972176,7.543124197217594,0.9347117964334057
325,Melt(K),845.0,844.683752457187,0.3162475428130165,0.03742574471159954
326,Melt(K),856.0,855.7066445766067,0.2933554233933364,0.03427049338707197
327,Melt(K),851.0,852.803793217713,1.8037932177129505,0.21196160020128654
328,Melt(K),845.0,845.7531540604806,0.7531540604805969,0.08913065804504094
329,Melt(K),837.0,837.9077695354611,0.9077695354610569,0.10845514163214526
330,Melt(K),866.0,865.2255798208074,0.7744201791925889,0.0894249629552642
331,Melt(K),931.0,931.3818625043879,0.3818625043878683,0.041016380707612016
332,Melt(K),953.0,952.2640894765959,0.7359105234040726,0.07722041168982915
333,Melt(K),982.0,982.5641285643292,0.5641285643291667,0.057446900644517934
334,Melt(K),1001.0,1000.1627868494579,0.8372131505420839,0.08363767737683148
335,Melt(K),1018.0,1018.5320015290097,0.5320015290096762,0.05225948222098976
336,Melt(K),1025.0,1024.3002855021005,0.6997144978995493,0.0682648290633706
337,Melt(K),1047.0,1045.2249078076932,1.775092192306829,0.16954080155748114
338,Melt(K),1059.0,1050.4932306971477,8.506769302852263,0.8032832202882205
339,Melt(K),1071.0,1063.2220228004298,7.777977199570159,0.7262350326396034
340,Melt(K),1082.0,1082.5286210817058,0.5286210817057508,0.04885592252363682
341,Melt(K),1086.0,1087.2548458799147,1.2548458799146829,0.11554750275457476
342,Melt(K),1080.0,1079.938125922833,0.06187407716697635,0.005729081219164472
343,Melt(K),1034.0,1033.299670139856,0.7003298601439383,0.06773016055550654
344,Melt(K),982.0,982.3783138378684,0.37831383786840433,0.038524830740163336
345,Melt(K),930.0,928.7006633170447,1.2993366829552997,0.13971362182315036
346,Melt(K),1007.0,1008.3449547911729,1.3449547911728814,0.13356055523067328
